,i,j,w
460,35,29,82.486672192812
461,35,30,33.7797123789787
462,35,31,48.0542670488358
463,35,32,115.970055043697
464,35,33,258.555607408285
465,35,34,701.557289928198
466,36,1,0.314987003803253
467,36,9,1.79636311531067
468,36,20,0.899138182401657
469,36,21,1.70871770381927
470,36,23,10.4975708127022
471,36,24,6.99896633625031
472,36,25,9.84625804424286
473,36,29,2.746990442276
474,36,30,1.03599512577057
475,36,32,7.31525766849518
476,36,33,1.82471680641174
477,36,34,21.2104431390762
478,36,35,167.780957639217
479,37,2,0.482771754264832
480,37,9,0.900888442993164
481,37,10,0.645886361598969
482,37,12,2.10949510335922
483,37,13,1.6607454419136
484,37,14,3.28084301948547
485,37,19,2.41931822896004
486,37,20,3.7454626262188
487,37,21,7.92996442317963
488,37,22,6.18142387270927
489,37,23,93.3988589942455
490,37,24,229.795803010464
491,37,25,62.6440408825874
492,37,26,6.27225816249847
493,37,27,6.93545576930046
494,37,28,2.99377107620239
495,37,29,10.1841005086899
496,37,30,15.9813938438892
497,37,31,26.5248793363571
498,37,32,59.6598700582981
499,37,33,90.348208039999
500,37,34,35.6804733276367
501,37,35,695.740466624498
502,37,36,290.510125398636
503,38,1,0.442446738481522
504,38,10,1.78046715259552
505,38,13,4.82927995920181
506,38,14,3.29479631781578
507,38,17,0.906649440526962
508,38,19,1.94965922832489
509,38,20,5.94391888380051
510,38,21,20.6853161156178
511,38,22,10.3446861803532
512,38,23,150.996510475874
513,38,24,160.98677188158
514,38,25,29.8685891926289
515,38,26,6.90955495834351
516,38,28,0.352464348077774
517,38,29,3.94143629074097
518,38,30,0.93085104227066
519,38,31,1.48533582687378
520,38,32,4.25734794139862
521,38,33,3.27879422903061
522,38,34,4.32942414283752
523,38,35,36.7045050263405
524,38,36,765.07074201107
525,38,37,596.112554520369
526,39,0,2.88713270425797
527,39,3,0.913896143436432
528,39,4,0.94432657957077
529,39,5,4.9149763584137
530,39,6,220.318599194288
531,39,7,144.608111381531
532,39,8,161.905123054981
533,39,9,0.664317011833191
534,39,10,1.8706648349762
535,39,13,0.743965923786163
536,39,14,0.875873357057571
537,39,15,0.48449170589447
538,39,16,10.1923684775829
539,39,17,9.59721049666405
540,39,18,5.10809195041656
541,39,19,247.399033993483
542,39,20,156.596161782742
543,39,21,25.8357104063034
544,39,22,2.96801322698593
545,39,23,35.8984993100166
546,39,24,2.29322379827499
547,39,25,0.320014387369156
548,39,26,1.42505204677582
549,39,37,0.870838224887848
550,39,38,9.01221138238907
551,40,4,0.517489612102509
552,40,6,2.51854515075684
553,40,7,1.93549585342407
554,40,8,0.908121854066849
555,40,10,0.714488625526428
556,40,11,3.37082073092461
557,40,12,15.2227000594139
558,40,13,1.38489896059036
559,40,14,5.89283031225204
560,40,15,9.78786233067513
561,40,16,3.4713054895401
562,40,17,3.31345331668854
563,40,18,2.99789273738861
564,40,19,15.9323258697987
565,40,20,223.348067998886
566,40,21,260.290961265564
567,40,22,30.5070099234581
568,40,23,547.271888196468
569,40,24,67.3428248167038
570,40,25,4.62144419550896
571,40,26,7.08292409777641
572,40,28,0.411021560430527
573,40,29,1.32678842544556
574,40,30,4.15121978521347
575,40,31,3.34250235557556
576,40,32,2.91771191358566
577,40,33,0.699459850788116
578,40,35,3.31064939498901
579,40,36,2.62981042265892
580,40,37,3.93880939483643
581,40,38,14.9453048110008
582,40,39,452.214351475239
583,41,10,0.970339477062225
584,41,12,2.27663058042526
585,41,13,0.462223529815674
586,41,14,0.502918481826782
587,41,19,1.13985013961792
588,41,20,11.9059116542339
589,41,21,18.6806121170521
590,41,22,4.93471771478653
591,41,23,31.1747215390205
592,41,24,161.011589378119
593,41,25,27.7485530376434
594,41,26,4.37362176179886
595,41,27,4.94724380970001
596,41,28,2.42145001888275
597,41,29,9.16412687301636
598,41,30,7.78629046678543
599,41,31,6.1269406080246
600,41,32,8.42801684141159
601,41,33,11.28269135952
602,41,35,5.2127331495285
603,41,36,6.61108356714249
604,41,37,167.855324327946
605,41,38,144.15983709693
606,41,39,69.7849958539009
607,41,40,182.763930588961
608,42,13,0.789289236068726
609,42,14,0.378049224615097
610,42,15,0.852940022945404
611,42,17,0.888785719871521
612,42,19,0.507707953453064
613,42,20,12.3068893551826
614,42,21,11.1028023064137
615,42,22,1.5209658741951
616,42,23,39.840255856514
617,42,24,27.8508260250092
618,42,25,8.70758041739464
619,42,26,0.849305510520935
620,42,29,2.5163631439209
621,42,30,0.6827192902565
622,42,31,1.27961707115173
623,42,32,8.54987037181854
624,42,33,4.70905250310898
625,42,34,2.73854130506516
626,42,35,42.0007048845291
627,42,36,198.783395081758
628,42,37,320.695254415274
629,42,38,655.169092774391
630,42,39,36.5819301009178
631,42,40,114.368664324284
632,42,41,309.352953583002
633,43,0,1.06956768035889
634,43,1,3.89624767005444
635,43,2,0.713060766458511
636,43,4,0.473431080579758
637,43,9,0.36399781703949
638,43,10,3.50977832078934
639,43,11,1.4160304069519
640,43,12,3.43103066086769
641,43,13,1.08886417746544
642,43,14,3.72688663005829
643,43,15,1.80517122149467
644,43,16,0.343177765607834
645,43,17,0.578084170818329
646,43,19,6.17887353897095
647,43,20,48.7776723206043
648,43,21,75.7930905520916
649,43,22,12.7969855964184
650,43,23,91.5802509486675
651,43,24,33.6717774569988
652,43,25,7.42189317941666
653,43,26,6.01598680019379
654,43,29,0.95001220703125
655,43,30,0.711327731609344
656,43,32,4.38289821147919
657,43,34,1.37429738044739
658,43,35,5.93936461210251
659,43,36,6.54892665147781
660,43,37,22.9347782731056
661,43,38,88.0322242677212
662,43,39,124.441281139851
663,43,40,247.869483172894
664,43,41,131.970024466515
665,43,42,219.160154640675
666,44,1,15.0565237104893
667,44,2,1.31194776296616
668,44,3,0.681390881538391
669,44,4,7.52752888202667
670,44,9,31.0484528541565
671,44,10,40.8686093688011
672,44,11,16.7817104756832
673,44,12,8.49440258741379
674,44,13,1.91402727365494
675,44,14,6.59094873070717
676,44,15,5.01021432876587
677,44,16,3.45464339852333
678,44,17,3.08018660545349
679,44,18,2.87081301212311
680,44,19,1.72382831573486
681,44,20,2.48760542273521
682,44,21,3.74039316177368
683,44,22,15.4303824305534
684,44,23,6.28485912084579
685,44,24,4.27055606245995
686,44,25,16.7471127808094
687,44,26,2.38851147890091
688,44,28,2.11107635498047
689,44,30,498.708683162928
690,44,31,28.5232824087143
691,44,32,55.8356120586395
692,44,33,20.4995250105858
693,44,34,12.5735677182674
694,44,35,23.5121699571609
695,44,36,3.78462898731232
696,44,37,11.6426497101784
697,44,41,0.594332098960876
698,44,43,1.13884979486465
699,45,1,0.733354896306992
700,45,4,0.684428095817566
701,45,9,3.5852225124836
702,45,10,3.64925634860992
703,45,12,2.34355235099792
704,45,15,0.69210958480835
705,45,16,0.961125731468201
706,45,18,1.02065885066986
707,45,20,0.354556441307068
708,45,21,1.97412949800491
709,45,22,0.50469708442688
710,45,23,1.53453612327576
711,45,24,1.81588304042816
712,45,25,4.18571078777313
713,45,26,4.53757905960083
714,45,27,2.01171064376831
715,45,29,1.00245809555054
716,45,30,107.682958900928
717,45,31,64.1611794829369
718,45,32,265.082740664482
719,45,33,56.306866645813
720,45,34,6.86938524246216
721,45,35,6.46561920642853
722,45,36,2.31034827232361
723,45,37,13.1502735614777
724,45,38,1.85739541053772
725,45,43,1.43865656852722
726,45,44,308.449586689472
727,46,1,0.889615803956985
728,46,2,0.527855813503265
729,46,4,0.867258250713348
730,46,9,0.527739942073822
731,46,10,3.01870799064636
732,46,11,0.546256184577942
733,46,12,10.4898000955582
734,46,14,2.73477256298065
735,46,15,1.02808943390846
736,46,16,0.778424024581909
737,46,17,1.14828890562057
738,46,22,2.36859506368637
739,46,23,2.97193771600723
740,46,24,1.18412756919861
741,46,25,3.82716065645218
742,46,26,2.19222283363342
743,46,27,1.35979282855988
744,46,28,0.463801443576813
745,46,29,1.62222665548325
746,46,30,82.4585616588593
747,46,31,52.8078502416611
748,46,32,343.209686219692
749,46,33,541.646592080593
750,46,34,225.476208686829
751,46,35,42.8004410266876
752,46,36,14.9905558526516
753,46,37,21.1461306214333
754,46,38,1.74989342689514
755,46,42,0.959349513053894
756,46,44,163.511657595634
757,46,45,713.140850007534
758,47,2,0.430430829524994
759,47,11,2.39228236675262
760,47,12,3.58136460185051
761,47,13,0.750656843185425
762,47,14,2.42806372046471
763,47,21,2.14761167764664
764,47,24,2.42905986309052
765,47,25,2.64960733056068
766,47,26,0.880238950252533
767,47,27,1.44411945343018
768,47,29,4.3307678103447
769,47,30,15.6719155907631
770,47,31,14.951717376709
771,47,32,55.6693867444992
772,47,33,104.08193987608
773,47,34,33.5554781556129
774,47,35,8.05784517526627
775,47,36,6.2173318862915
776,47,44,28.3149398565292
777,47,45,45.0029466748238
778,47,46,311.188451707363
779,48,1,0.296774536371231
780,48,4,0.910513877868652
781,48,9,0.980492323637009
782,48,10,6.08818238973618
783,48,11,0.383844524621964
784,48,12,3.31116878986359
785,48,13,1.39963123202324
786,48,14,4.5811051428318
787,48,15,1.28958415985107
788,48,17,0.563373386859894
789,48,21,0.537108421325684
790,48,22,3.92005127668381
791,48,23,4.56901669502258
792,48,24,8.69568032026291
793,48,25,44.8471946418285
794,48,26,26.7308629453182
795,48,27,15.8322392106056
796,48,28,0.530205905437469
797,48,29,27.946129411459
798,48,30,10.0610479712486
799,48,31,1.57421976327896
800,48,32,87.0165868401527
801,48,33,272.108818262815
802,48,34,1209.90292811394
803,48,35,434.978649258614
804,48,36,445.741701632738
805,48,37,308.192859828472
806,48,38,83.5013290047646
807,48,42,30.6713822484016
808,48,43,1.48513448238373
809,48,44,11.8831396102905
810,48,45,35.5170745253563
811,48,46,548.49838668108
812,48,47,759.130673915148
813,49,9,0.756193578243256
814,49,10,0.516994774341583
815,49,12,4.51081627607346
816,49,17,0.480032682418823
817,49,23,0.73833292722702
818,49,24,2.41890242695808
819,49,25,1.20070600509644
820,49,26,2.28378868103027
821,49,29,0.663294434547424
822,49,30,21.0557273030281
823,49,31,8.64472383260727
824,49,32,5.93379783630371
825,49,33,5.19128185510635
826,49,35,1.19919049739838
827,49,43,0.785090863704681
828,49,44,8.16146695613861
829,49,45,4.25917223095894
830,49,46,72.9097884297371
831,49,47,169.660509258509
832,49,48,41.1037528812885
833,50,1,0.809294700622559
834,50,4,6.76201516389847
835,50,9,20.9003952145576
836,50,10,14.2027881443501
837,50,11,13.9548869132996
838,50,12,30.1207701563835
839,50,13,6.08953857421875
840,50,14,48.9633100628853
841,50,15,13.8241657316685
842,50,16,4.55629509687424
843,50,17,0.772029727697372
844,50,18,1.49721240997314
845,50,19,1.35192608833313
846,50,20,3.50148144364357
847,50,21,17.4315521717072
848,50,22,10.2329466938972
849,50,23,18.6838625371456
850,50,24,20.8534113764763
851,50,25,35.5041633248329
852,50,26,18.5232697725296
853,50,27,5.56586170196533
854,50,28,3.20719820261002
855,50,29,11.6246419847012
856,50,30,84.9382685422897
857,50,31,30.6765360534191
858,50,32,39.979240000248
859,50,33,13.7209429740906
860,50,34,2.91100943088531
861,50,35,2.47691878676414
862,50,36,5.86159002780914
863,50,37,1.9832671880722
864,50,38,1.99693244695663
865,50,40,1.36685025691986
866,50,43,9.00434678792953
867,50,44,73.5491915941238
868,50,45,36.2386526763439
869,50,46,22.2987021207809
870,50,47,32.0417390167713
871,50,48,31.2914032936096
872,50,49,206.056623995304
873,51,1,0.481644302606583
874,51,4,2.06249034404755
875,51,9,3.95419815182686
876,51,10,9.23937472701073
877,51,11,3.64877271652222
878,51,12,4.60738915205002
879,51,14,1.78150179982185
880,51,15,0.946481376886368
881,51,16,3.08863139152527
882,51,18,1.00373482704163
883,51,20,0.937703639268875
884,51,22,5.98679232597351
885,51,23,2.54204416275024
886,51,24,1.38270998001099
887,51,25,8.90369471907616
888,51,26,4.816620439291
889,51,27,1.68515241146088
890,51,28,0.901537120342255
891,51,30,48.7540730834007
892,51,31,17.1198543310165
893,51,32,6.59112954139709
894,51,33,3.52045214176178
895,51,34,0.962417781352997
896,51,35,6.37919375300407
897,51,36,12.383036673069
898,51,37,2.67743635177612
899,51,38,3.9591007232666
900,51,40,1.35960483551025
901,51,42,0.38101252913475
902,51,43,0.537609398365021
903,51,44,59.6357421875
904,51,45,56.293930888176
905,51,46,122.7378898561
906,51,47,63.3646245598793
907,51,48,63.2137117683887
908,51,49,94.8208481669426
909,51,50,227.513347804546
910,52,0,0.960778087377548
911,52,1,7.64737954735756
912,52,2,5.11625123023987
913,52,4,6.5076998770237
914,52,9,23.1033753752708
915,52,10,22.9379512667656
916,52,11,7.38075911998749
917,52,12,6.42599248886108
918,52,13,5.48454880714417
919,52,14,9.19519758224487
920,52,15,6.7949855029583
921,52,16,2.67687064409256
922,52,17,1.64842045307159
923,52,18,2.34498730301857
924,52,19,0.385425537824631
925,52,20,2.4781956076622
926,52,21,8.25479435920715
927,52,22,9.27540698647499
928,52,23,19.3728550970554
929,52,24,10.3672290444374
930,52,25,8.80105805397034
931,52,26,12.3977131843567
932,52,27,0.642169117927551
933,52,28,1.70944213867188
934,52,29,3.59549987316132
935,52,30,37.339911043644
936,52,31,1.81804013252258
937,52,32,1.10627448558807
938,52,33,5.47545826435089
939,52,34,1.93014416098595
940,52,35,14.7186769843102
941,52,36,18.4447580575943
942,52,37,1.97298204898834
943,52,38,0.798076689243317
944,52,43,4.31235858798027
945,52,44,377.504003405571
946,52,45,55.9543128609657
947,52,46,67.6251849532127
948,52,47,14.177876919508
949,52,48,59.0537844896317
950,52,49,5.28596243262291
951,52,50,352.222038328648
952,52,51,409.044088423252
953,53,1,0.655572921037674
954,53,3,0.386690318584442
955,53,9,0.458066910505295
956,53,10,0.645863473415375
957,53,11,0.866539001464844
958,53,12,4.32499340176582
959,53,14,6.65792590379715
960,53,15,2.00463327765465
961,53,19,0.520505785942078
962,53,21,1.37744653224945
963,53,23,1.85466051101685
964,53,24,6.32824918627739
965,53,25,12.3545527160168
966,53,26,5.88993525505066
967,53,27,10.1009242534637
968,53,28,1.88403281569481
969,53,29,17.536931604147
970,53,30,7.67378053069115
971,53,31,6.9233346581459
972,53,32,64.6279726922512
973,53,33,164.839871436357
974,53,34,50.3849381804466
975,53,35,2.54034212231636
976,53,37,2.06277030706406
977,53,41,0.976029455661774
978,53,43,3.64669308066368
979,53,44,8.93454802036285
980,53,45,16.3604072928429
981,53,46,120.28452193737
982,53,47,470.693991422653
983,53,48,204.732294082642
984,53,49,205.92509290576
985,53,50,240.320909202099
986,53,51,82.0419520437717
987,53,52,23.5678421854973
988,54,1,0.386440366506577
989,54,2,0.732146799564362
990,54,6,0.397637009620667
991,54,11,0.481338679790497
992,54,12,3.46837854385376
993,54,13,0.989018619060516
994,54,14,2.72838294506073
995,54,15,4.38407719135284
996,54,16,0.53544944524765
997,54,17,1.34362918138504
998,54,18,0.547642707824707
999,54,20,0.554914236068726
1000,54,21,3.25396752357483
1001,54,22,0.337201178073883
1002,54,23,1.57391825318336
1003,54,24,18.2753206789494
1004,54,25,89.8275089263916
1005,54,26,5.83300358057022
1006,54,27,3.79128205776215
1007,54,28,0.490204900503159
1008,54,29,7.29458671808243
1009,54,30,5.82897520065308
1010,54,31,3.96896919608116
1011,54,32,8.46817868947983
