,i,j,w
258,25,23,1007.19545245171
259,25,24,588.314783096313
260,26,0,0.739953249692917
261,26,3,0.390616834163666
262,26,5,0.402868390083313
263,26,7,9.69349005818367
264,26,11,1.93533545732498
265,26,12,4.11035680770874
266,26,13,2.4085488319397
267,26,14,40.414440959692
268,26,16,0.324507147073746
269,26,17,7.3115012049675
270,26,18,10.039426997304
271,26,19,37.5208516716957
272,26,20,4.51355287432671
273,26,21,3.15515646338463
274,26,22,4.6738149523735
275,26,23,26.6566453576088
276,26,24,274.59535741806
277,26,25,238.466613411903
278,27,0,168.132184535265
279,27,1,4.14588958024979
280,27,2,5.4046214222908
281,27,3,26.6503909528255
282,27,4,0.714814603328705
283,27,6,8.17944228649139
284,27,7,0.456889808177948
285,27,9,0.847847402095795
286,27,11,0.55803906917572
287,27,12,0.418817907571793
288,27,14,1.81648349761963
289,27,15,0.865232646465302
290,27,16,1.40652868151665
291,27,17,5.30344012379646
292,27,18,15.1901679635048
293,27,19,3.41247215867043
294,27,20,1.41254419088364
295,27,21,6.02669009566307
296,27,22,13.2793145775795
297,27,23,8.01483118534088
298,27,24,148.931040465832
299,27,25,24.7365220189095
300,27,26,19.3889094889164
301,28,0,92.0936059951782
302,28,1,3.35610169172287
303,28,2,0.610596716403961
304,28,3,6.83486491441727
305,28,4,2.17291489243507
306,28,5,42.4421576857567
307,28,6,42.5385278314352
308,28,7,58.1607003808022
309,28,8,48.4729112684727
310,28,9,55.0927648842335
311,28,10,4.1831322312355
312,28,14,31.0832028388977
313,28,15,66.558166205883
314,28,16,59.173015922308
315,28,17,227.446181386709
316,28,18,2481.28279876709
317,28,19,64.5362903475761
318,28,20,39.4000880122185
319,28,21,101.399864196777
320,28,22,1223.33241784573
321,28,23,237.465051829815
322,28,24,2612.64559689164
323,28,25,74.9010387957096
324,28,26,43.0298671424389
325,28,27,360.312466770411
326,29,0,208.664873167872
327,29,1,13.1094664037228
328,29,3,12.2073486745358
329,29,4,9.12180858850479
330,29,5,25.2030109763145
331,29,6,73.7973300069571
332,29,7,62.7252547293901
333,29,8,32.0378621518612
334,29,9,34.6635538041592
335,29,10,1.27559971809387
336,29,11,0.472855806350708
337,29,12,1.40768191218376
338,29,14,51.899822100997
339,29,15,30.6596638560295
340,29,16,107.363836824894
341,29,17,154.605329826474
342,29,18,2743.61162206531
343,29,19,45.1409636437893
344,29,20,15.3652947545052
345,29,21,51.2364532202482
346,29,22,278.940777868032
347,29,23,154.175700441003
348,29,24,212.36929102242
349,29,25,16.5411945581436
350,29,26,2.75953930616379
351,29,27,158.78347492218
352,29,28,1837.07673451304
353,30,0,8.04844215512276
354,30,4,0.970619440078735
355,30,5,13.4213063716888
356,30,6,20.9870033860207
357,30,7,30.634279191494
358,30,8,6.26711946725845
359,30,9,6.23759865760803
360,30,12,1.18340516090393
361,30,14,46.5296258926392
362,30,15,7.19066834449768
363,30,16,127.080646365881
364,30,17,71.1040075421333
365,30,18,1182.99752515554
366,30,19,30.8529768288136
367,30,20,4.47169148921967
368,30,21,6.2675361931324
369,30,22,19.2535953819752
370,30,23,3.11060750484467
371,30,24,10.4414676129818
372,30,25,3.04192069172859
373,30,26,1.93233424425125
374,30,27,5.72216957807541
375,30,28,143.617958039045
376,30,29,1149.4003739953
377,31,0,555.390874803066
378,31,1,16.9103886783123
379,31,2,7.34206718206406
380,31,3,42.8124580383301
381,31,4,23.9580216854811
382,31,5,14.9299892783165
383,31,6,48.1140536665916
384,31,7,60.0016081035137
385,31,8,10.121791601181
386,31,9,24.7346248924732
387,31,10,9.2924310863018
388,31,11,3.10906589031219
389,31,12,2.95990791916847
390,31,13,1.64290514588356
391,31,14,92.0281563997269
392,31,15,23.757055670023
393,31,16,1036.64000499249
394,31,17,388.753062263131
395,31,18,526.502163738012
396,31,19,122.730607897043
397,31,20,21.7984410822392
398,31,21,62.5502741783857
399,31,22,133.671948596835
400,31,23,73.0018140673637
401,31,24,81.354630485177
402,31,25,9.00044021010399
403,31,26,3.60967250168324
404,31,27,180.067358613014
405,31,28,126.95517025888
406,31,29,1279.88768020272
407,31,30,912.399182498455
408,32,0,1.76662984490395
409,32,3,0.443278074264526
410,32,4,0.832435101270676
411,32,5,0.932718396186829
412,32,6,2.10544580221176
413,32,7,1.01101195812225
414,32,9,2.59237360954285
415,32,15,19.1275054216385
416,32,16,261.413140386343
417,32,17,15.1653539538383
418,32,18,2.90205550193787
419,32,19,1.5330439209938
420,32,22,0.818933367729187
421,32,24,0.496391475200653
422,32,30,1.2801433801651
423,32,31,1059.09308716655
424,33,0,1080.93267388642
425,33,1,101.977116525173
426,33,2,0.862606942653656
427,33,3,40.5258211791515
428,33,4,694.865807592869
429,33,5,667.551233649254
430,33,6,50.1914831250906
431,33,7,82.9368973076344
432,33,8,6.21593391895294
433,33,9,326.178411334753
434,33,11,0.826824367046356
435,33,12,1.00218573212624
436,33,14,11.0092036724091
437,33,15,537.084716171026
438,33,16,955.936173260212
439,33,17,133.951257124543
440,33,18,76.7807376682758
441,33,19,22.5538643151522
442,33,20,2.87228924036026
443,33,21,5.20561176538467
444,33,22,16.5078157186508
445,33,23,9.938581854105
446,33,24,9.15991489589214
447,33,25,0.336300015449524
448,33,26,0.310134291648865
449,33,27,93.494558930397
450,33,28,12.8097487688065
451,33,29,51.7406166642904
452,33,30,21.6701595783234
453,33,31,1147.59116411209
454,33,32,122.965167582035
455,34,0,76.413556188345
456,34,1,150.735756874084
457,34,2,3.42375019192696
458,34,3,11.970044195652
459,34,4,507.590979903936
460,34,5,136.220568448305
461,34,6,728.217024356127
462,34,7,2295.82401365042
463,34,8,210.866289705038
464,34,9,1918.40082085133
465,34,10,566.774074554443
466,34,11,6.19010788202286
467,34,12,34.5293461382389
468,34,13,32.3505545854568
469,34,14,52.1912371814251
470,34,15,1451.8629039228
471,34,16,398.188100188971
472,34,17,1012.51786786318
473,34,18,365.780322223902
474,34,19,264.190511375666
475,34,20,15.1566962301731
476,34,21,43.7524691224098
477,34,22,83.4408100545406
478,34,23,81.0311756134033
479,34,24,71.5064878165722
480,34,25,51.4645836651325
481,34,26,8.65208655595779
482,34,27,16.0365118384361
483,34,28,61.3402343988419
484,34,29,113.396350055933
485,34,30,42.7242783904076
486,34,31,145.456178426743
487,34,32,6.29336583614349
488,34,33,24.0751399546862
489,35,0,260.777977824211
490,35,1,365.527647465467
491,35,2,68.5284491479397
492,35,3,178.571768909693
493,35,4,599.411428958178
494,35,5,431.161383390427
495,35,6,2703.0904379189
496,35,7,1991.38482218981
497,35,8,789.119086354971
498,35,9,2034.13067370653
499,35,10,385.968087255955
500,35,11,96.0672781467438
501,35,12,57.2911057472229
502,35,13,12.6236401498318
503,35,14,2.9577369093895
504,35,15,760.31260997057
505,35,16,203.09905937314
506,35,17,148.496639847755
507,35,18,163.561820119619
508,35,19,59.2290121912956
509,35,20,1.04847061634064
510,35,21,0.457468926906586
511,35,22,9.50273466110229
512,35,23,2.91615927219391
513,35,24,5.86163794994354
514,35,25,0.835422992706299
515,35,26,3.9626652598381
516,35,27,4.59490239620209
517,35,28,19.488085269928
518,35,29,23.0884495973587
519,35,30,18.3709815740585
520,35,31,36.0606627762318
521,35,32,1.28164887428284
522,35,33,23.0956969857216
523,35,34,2900.90451037884
524,36,0,1324.73662126064
525,36,1,485.491855025291
526,36,2,35.4366421401501
527,36,3,343.815967082977
528,36,4,1021.77602317929
529,36,5,347.029572963715
530,36,6,816.840576261282
531,36,7,896.474637657404
532,36,8,85.4253738224506
533,36,9,1178.9226346314
534,36,10,65.6454491019249
535,36,11,35.1048454344273
536,36,12,8.28661355376244
537,36,13,6.62811025977135
538,36,14,32.7604580819607
539,36,15,1228.16898995638
540,36,16,1118.5322855711
541,36,17,600.603795051575
542,36,18,368.369757205248
543,36,19,68.4878575056791
544,36,20,9.17859017848969
545,36,21,33.2792976945639
546,36,22,96.043919891119
547,36,23,41.4459895193577
548,36,24,86.9801391363144
549,36,25,8.91914689540863
550,36,26,12.9431470036507
551,36,27,244.775230437517
552,36,28,178.275199845433
553,36,29,224.361973911524
554,36,30,82.3839772939682
555,36,31,847.640140801668
556,36,32,53.7784071266651
557,36,33,1019.61866505444
558,36,34,348.416430920362
559,36,35,633.192428946495
560,37,0,20.1947258412838
561,37,1,30.7784111201763
562,37,2,1.92497223615646
563,37,3,0.456097900867462
564,37,4,124.328498095274
565,37,5,38.788807362318
566,37,6,70.9306777119637
567,37,7,315.289483934641
568,37,8,38.6812261939049
569,37,9,649.218906790018
570,37,10,85.5081007480621
571,37,12,5.84458512067795
572,37,13,5.38758653402328
573,37,14,5.30177918076515
574,37,15,398.325438320637
575,37,16,153.137214154005
576,37,17,151.611881166697
577,37,18,107.279194891453
578,37,19,17.9252788722515
579,37,20,2.61452174186707
580,37,21,2.96441659331322
581,37,22,9.84054002165794
582,37,23,3.64776450395584
583,37,24,4.53982135653496
584,37,25,1.93555849790573
585,37,26,0.470982283353806
586,37,27,3.25262433290482
587,37,28,21.6181709766388
588,37,29,23.0645516812801
589,37,30,12.0850489735603
590,37,31,62.6838856637478
591,37,32,1.82385218143463
592,37,33,7.55758553743362
593,37,34,209.687936007977
594,37,35,146.945844292641
595,37,36,806.36184951663
596,38,0,64.5525250136852
597,38,1,1.37433707714081
598,38,2,17.9602349996567
599,38,3,326.439569801092
600,38,5,3.493044257164
601,38,6,38.220725029707
602,38,7,65.2899032235146
603,38,8,3.41738474369049
604,38,9,4.73282378911972
605,38,10,5.04798913002014
606,38,11,487.290754288435
607,38,12,58.1590945422649
608,38,13,4.46010705828667
609,38,14,4.76729699969292
610,38,15,5.86883461475372
611,38,16,3.90450042486191
612,38,17,7.29369845986366
613,38,18,5.93213212490082
614,38,19,8.30970144271851
615,38,21,2.08895164728165
616,38,22,4.84816977381706
617,38,23,2.49163839221001
618,38,24,27.8621752262115
619,38,25,5.85830104351044
620,38,26,9.88914707303047
621,38,27,78.6230489015579
622,38,28,44.581502020359
623,38,29,41.8853265047073
624,38,31,43.8697628676891
625,38,33,58.2652797102928
626,38,34,575.441560298204
627,38,35,101.866631507874
628,38,36,854.189280062914
629,38,37,37.6613441705704
630,39,0,90.2516637593508
631,39,1,8.13058745861053
632,39,2,1.08120667934418
633,39,3,6.0864263176918
634,39,4,5.04725235700607
635,39,5,4.87699353694916
636,39,6,13.951601177454
637,39,7,176.565928757191
638,39,8,7.6792354285717
639,39,9,83.8300716876984
640,39,10,32.7134373486042
641,39,11,46.9935848414898
642,39,12,72.8236342072487
643,39,13,55.1864878535271
644,39,14,612.04324233532
645,39,15,84.3375273346901
646,39,16,34.992834508419
647,39,17,319.534519761801
648,39,18,307.998329877853
649,39,19,403.698534488678
650,39,20,68.0389148294926
651,39,21,192.851760327816
652,39,22,302.506837248802
653,39,23,738.212436944246
654,39,24,820.588300973177
655,39,25,750.311959534883
656,39,26,454.166593536735
657,39,27,73.88448792696
658,39,28,878.420684248209
659,39,29,366.142432361841
660,39,30,27.0604320764542
661,39,31,201.365401446819
662,39,33,19.2072952389717
663,39,34,2406.25597941875
664,39,35,50.7843200862408
665,39,36,266.030374467373
666,39,37,63.122089266777
667,39,38,80.1798035502434
668,40,0,118.710359245539
669,40,1,1.11496633291245
670,40,2,4.07795250415802
671,40,3,43.9130062162876
672,40,4,3.45014068484306
673,40,6,5.96871522068977
674,40,7,28.6261523962021
675,40,8,2.31373557448387
676,40,9,36.7618933320045
677,40,10,2.11563813686371
678,40,11,2.51309466362
679,40,12,0.588424682617188
680,40,13,0.421735674142838
681,40,14,12.8200007975101
682,40,15,17.5287861824036
683,40,16,11.4371236562729
684,40,17,28.4426172375679
685,40,18,34.64561393857
686,40,19,8.87233078479767
687,40,20,0.410398036241531
688,40,21,9.49739411473274
689,40,22,23.6539150178432
690,40,23,22.598314166069
691,40,24,374.567830830812
692,40,25,50.0426670610905
693,40,26,350.015039920807
694,40,27,485.677664250135
695,40,28,74.6197063028812
696,40,29,63.431142270565
697,40,30,1.48733511567116
698,40,31,97.9692578613758
699,40,32,0.929981887340546
700,40,33,156.051950156689
701,40,34,197.912555813789
702,40,35,86.5552748441696
703,40,36,352.80481004715
704,40,37,68.1907960772514
705,40,38,659.854359507561
706,40,39,1131.43655705452
707,41,0,1.07517123222351
708,41,2,2.35291296243668
709,41,3,29.9741376042366
710,41,6,14.52268871665
711,41,7,24.0697136819363
712,41,10,0.896799325942993
713,41,11,23.1365050673485
714,41,12,1.48041293025017
715,41,14,3.06232929229736
716,41,17,2.44222521781921
717,41,18,1.46155363321304
718,41,19,4.18647742271423
719,41,30,0.84805828332901
720,41,34,0.659563601016998
721,41,35,6.3022788465023
722,41,36,2.17890185117722
723,41,38,2.37100636959076
724,41,39,1.38748294115067
725,42,3,1.52674961090088
726,42,6,10.4308589696884
727,42,7,5.99480450153351
728,42,11,5.06514829397202
729,42,12,1.24822026491165
730,42,14,1.22049963474274
731,42,17,0.844158887863159
732,42,18,0.770523220300674
733,42,19,1.21354719996452
734,42,20,0.45639631152153
735,42,34,1.97451865673065
736,42,35,4.95092803239822
737,42,41,965.341631352901
738,43,0,2.12143760919571
739,43,2,7.0580045580864
740,43,3,37.5784361064434
741,43,6,32.7202177643776
742,43,7,28.6862233281136
743,43,11,32.1064390838146
744,43,12,2.07769525051117
745,43,14,0.394798874855042
746,43,17,0.302278518676758
747,43,18,0.506456136703491
748,43,27,1.13589215278625
749,43,35,7.31868541240692
750,43,36,0.966271162033081
751,43,38,2.39665597677231
752,43,41,31.421485632658
753,44,0,14.7634039819241
754,44,1,7.43436276912689
755,44,2,18.9014722704887
756,44,3,337.663157641888
757,44,4,3.38277152180672
758,44,6,100.87065461278
759,44,7,130.479498654604
760,44,9,0.908559858798981
761,44,11,162.061148226261
762,44,12,28.3418951928616
763,44,13,8.18147927522659
764,44,14,3.76478812098503
765,44,17,1.06699067354202
766,44,19,3.14595773816109
767,44,26,0.2776238322258
768,44,34,4.70815551280975
769,44,35,47.526660233736
770,44,36,6.66280728578568
771,44,38,38.1332578659058
772,44,39,4.54461848735809
773,44,41,358.358494460583
774,44,42,4.02911359071732
775,44,43,121.425828486681
776,45,1,2.39038121700287
777,45,3,4.54748031497002
778,45,4,4.11121696233749
779,45,5,4.241709202528
780,45,6,40.80013230443
781,45,7,94.4806426465511
782,45,8,7.07550638914108
783,45,9,4.4920229613781
784,45,10,1.98369300365448
785,45,11,33.2416236698627
786,45,12,25.5391703546047
787,45,13,0.687517106533051
788,45,14,1.17328116297722
789,45,15,0.750290036201477
790,45,16,1.78525942564011
791,45,17,3.02696350216866
792,45,18,3.36318823695183
793,45,19,3.88145878911018
794,45,31,1.79263338446617
795,45,34,12.4734681844711
796,45,35,12.1574730575085
797,45,36,6.68743366003036
798,45,37,0.64232325553894
799,45,38,0.937104880809784
800,45,41,825.226937055588
801,45,42,840.863787263632
802,45,43,0.403924107551575
803,45,44,2.14841344952583
804,46,4,3.40909740328789
805,46,5,12.4899265766144
806,46,6,40.5633881688118
807,46,7,160.845119684935
808,46,8,34.0740225315094
809,46,9,12.0272044241428
810,46,10,3.40194737911224
811,46,11,3.96600961685181
812,46,12,23.3377436697483
813,46,13,5.14380198717117
814,46,14,0.486735105514526
815,46,15,0.507947087287903
816,46,16,2.86437076330185
817,46,17,5.13566328585148
818,46,18,7.47212082147598
819,46,19,4.0696080327034
820,46,30,0.465099275112152
821,46,31,0.380363434553146
822,46,33,1.11543223261833
823,46,34,36.8843306899071
824,46,35,23.6923994123936
825,46,36,11.4206993877888
826,46,37,4.43000063300133
827,46,41,47.6811194419861
828,46,42,22.2750138640404
829,46,43,0.364491552114487
830,46,44,3.25173351168633
831,46,45,1255.56517440081
832,47,0,7.94748920202255
833,47,1,23.3899437487125
834,47,2,11.7387891709805
835,47,3,117.785683453083
836,47,4,53.9870688617229
837,47,5,29.4119828045368
838,47,6,571.064942210913
839,47,7,879.49374692142
840,47,8,32.140014141798
841,47,9,19.8331743478775
842,47,10,6.77362975478172
843,47,11,333.151190280914
844,47,12,102.257404774427
845,47,13,0.874108403921127
846,47,14,1.28855758905411
847,47,15,7.63029104471207
848,47,16,14.3578237593174
849,47,17,2.26954355835915
850,47,18,8.29893252253532
851,47,19,7.57542084157467
852,47,28,2.59891551733017
853,47,29,0.372622698545456
854,47,30,1.97235757112503
855,47,31,1.32891854643822
856,47,32,0.690830528736115
857,47,33,0.837248653173447
858,47,34,138.529683232307
859,47,35,197.505014210939
860,47,36,51.1834093630314
861,47,37,15.6945006251335
862,47,38,8.65283703804016
863,47,39,0.57995742559433
864,47,40,0.452091038227081
865,47,41,669.049799561501
866,47,42,159.365110307932
867,47,43,56.1868908405304
868,47,44,130.592259913683
869,47,45,1030.19035102427
870,47,46,1330.48447662592
871,48,0,13.7233644425869
872,48,1,38.814018368721
873,48,2,18.5178010463715
874,48,3,164.389414250851
875,48,4,92.0941468179226
876,48,5,196.564002335072
877,48,6,917.823843479156
878,48,7,3868.40620464087
879,48,8,549.137790292501
880,48,9,351.325920820236
881,48,10,248.01001060009
882,48,11,487.809765428305
883,48,12,629.032151460648
884,48,13,181.568697631359
885,48,14,13.6214583516121
886,48,15,31.6307371258736
887,48,16,63.2127170562744
888,48,17,33.6755669414997
889,48,18,94.071067482233
890,48,19,62.0465081632137
891,48,20,1.28075325489044
892,48,21,1.20042943954468
893,48,22,1.34176915884018
894,48,23,3.28394961357117
895,48,24,2.59798699617386
896,48,25,0.768417298793793
897,48,28,12.389309078455
898,48,29,13.7997024953365
899,48,30,11.5594364404678
900,48,31,18.7917489856482
901,48,32,0.79013466835022
902,48,33,17.1092241704464
903,48,34,545.74120670557
904,48,35,359.949825882912
905,48,36,158.123021900654
906,48,37,42.7719417512417
907,48,38,11.3839795291424
908,48,39,5.30803415179253
909,48,40,1.96004956960678
910,48,41,22.3139757514
911,48,42,27.5244297385216
912,48,43,79.9639095366001
913,48,44,756.140633076429
914,48,45,601.35650549829
915,48,46,1603.98228177428
916,48,47,2707.75285473466
917,49,4,3.54416653513908
918,49,5,74.9675883054733
919,49,6,85.2235125005245
920,49,7,510.84178096056
921,49,8,111.15681836009
922,49,9,54.3314743340015
923,49,10,10.987195879221
924,49,11,3.06433275341988
925,49,12,34.0751866102219
926,49,13,10.1276313364506
927,49,14,3.13582444190979
928,49,15,1.83133465051651
929,49,16,11.8167597055435
930,49,17,15.0963980555534
931,49,18,9.49248221516609
932,49,19,23.2431983053684
933,49,28,4.0334500670433
934,49,29,2.54307326674461
935,49,30,4.46256959438324
936,49,31,3.57113188505173
937,49,33,2.83287903666496
938,49,34,76.146192073822
939,49,35,50.0219938755035
940,49,36,28.0428566038609
941,49,37,5.28284153342247
942,49,39,2.26618567109108
943,49,41,0.386489778757095
944,49,42,1.78140342235565
945,49,44,1.07230204343796
946,49,45,86.883272588253
947,49,46,2253.51060521603
948,49,47,2420.71066233516
949,49,48,4041.30725163221
950,50,0,0.613319039344788
951,50,4,2.20352816581726
952,50,5,7.23122653365135
953,50,6,11.3512631952763
954,50,7,534.006180465221
955,50,8,157.392556279898
956,50,9,610.95710337162
957,50,10,755.688729584217
958,50,11,0.518441200256348
959,50,12,3.16020864248276
960,50,13,68.0437504649162
961,50,14,2.98117965459824
962,50,15,128.189756006002
963,50,16,20.6297264099121
964,50,17,48.1808338463306
965,50,18,36.4907459914684
966,50,19,32.9048045277596
967,50,20,0.959391474723816
968,50,22,0.925361424684525
969,50,23,1.59113347530365
970,50,24,0.688039183616638
971,50,28,10.6910738050938
972,50,29,5.02297648787498
973,50,30,5.49899023771286
974,50,31,3.70399206876755
975,50,33,0.334960043430328
976,50,34,153.256664007902
977,50,35,100.595949351788
978,50,36,27.6310641467571
979,50,37,12.1214088499546
980,50,39,4.51327913999557
981,50,40,2.4014059305191
982,50,41,15.8550612926483
983,50,42,7.77806714177132
984,50,44,0.46500027179718
985,50,45,107.190491229296
986,50,46,1689.58000519872
987,50,47,222.161090195179
988,50,48,4135.80148327351
989,50,49,3213.30287858844
990,51,0,0.621598184108734
991,51,4,0.948743581771851
992,51,5,4.27403444051743
993,51,6,6.10530635714531
994,51,7,184.941387027502
995,51,8,35.3956617712975
996,51,9,567.601507902145
997,51,10,1372.61971026659
998,51,13,212.691886901855
999,51,14,8.27857580780983
1000,51,15,309.057549238205
1001,51,16,69.2236239910126
1002,51,17,118.537045419216
1003,51,18,30.1567876040936
1004,51,19,72.7951805591583
1005,51,21,1.90090811252594
1006,51,24,1.49592509865761
1007,51,28,7.1464104950428
1008,51,29,5.53172820806503
1009,51,30,4.92875590920448
1010,51,31,10.5134900808334
1011,51,32,1.25459861755371
1012,51,33,5.15815344452858
1013,51,34,119.028502076864
1014,51,35,62.1220331788063
1015,51,36,19.2742543816566
1016,51,37,11.54093298316
